x,y,z
-7.64875750732681,-40.6424351619962,14.63
-7.80845617931577,-40.522034438722,14.63
-7.96815485130472,-40.4016337154477,14.63
-8.12701616440324,-40.2801358726047,14.63
-8.28516569580911,-40.1577074211887,14.63
-8.44331522721498,-40.0352789697728,14.63
-8.59788671496995,-39.9083895138739,14.63
-8.74737097405488,-39.7755249976604,14.63
-8.89671090693973,-39.6424927292217,14.63
-9.04229252811629,-39.5054555837872,14.63
-9.18096113502062,-39.3616010862612,14.63
-9.30787600034365,-39.2070287182259,14.63
-9.42712274351147,-39.0464863911052,14.63
-9.54585183060625,-38.8855410467251,14.63
-9.66274851217604,-38.7232620500006,14.63
-9.77928654676597,-38.5607231731314,14.63
-9.89406611130035,-38.3969789842101,14.63
-10.0007968907316,-38.2279710631735,14.63
-10.0947901117078,-38.0514581867559,14.63
-10.1822889751885,-37.8716139516812,14.63
-10.289987155273,-37.7035013106729,14.63
-10.3977611545857,-37.5351303405062,14.63
-10.5004313451512,-37.3635008102872,14.63
-10.5819027742381,-37.1808470223644,14.63
-10.6577721926914,-36.9958933738575,14.63
-10.7281454075912,-36.8086833030155,14.63
-10.798518622491,-36.6214732321735,14.63
-10.8662619004377,-36.4333565472916,14.63
-10.9262018220554,-36.2425498236248,14.63
-10.9768729011824,-36.0491100408854,14.63
-11.0261970281605,-35.8552876208772,14.63
-11.0755211551386,-35.661465200869,14.63
-11.1178923954289,-35.4660163894335,14.63
-11.1451322780844,-35.2679091036217,14.63
-11.1640483443225,-35.0688086717998,14.63
-11.1828075586443,-34.869690385653,14.63
-11.1965358765625,-34.6701821374179,14.63
-11.2025088790481,-34.4702782707791,14.63
-11.2080057747556,-34.2703538648042,14.63
-11.2123790774406,-34.0704017043263,14.63
-11.2167387893564,-33.8704492276925,14.63
